y,age,category0,num0,category1,num1,category2,category3,category4,category5,category6,num2,num3,num4,category7,yhat
1,53,0,104461,4,13,1,1,3,0,0,8614,0,50,26,1
0,25,1,64860,5,10,4,6,3,0,1,0,0,22,0,0
0,33,0,296453,5,14,0,4,0,0,0,0,0,15,0,0
0,66,1,174995,9,12,0,3,0,0,0,2290,0,30,27,0
0,43,3,167298,2,9,4,5,3,1,0,0,0,40,0,0
1,55,0,255364,2,10,2,10,3,0,1,0,0,60,0,0
0,34,2,499249,2,9,5,6,1,0,0,0,0,40,7,0
1,25,0,253267,2,10,1,5,2,1,0,0,1902,36,0,1
1,42,0,154374,0,13,0,2,0,0,0,0,2415,60,0,1
0,30,3,411560,0,9,2,5,3,1,1,0,0,40,0,0
0,28,0,334032,8,11,0,5,2,0,0,0,0,50,0,0
1,36,2,89622,3,9,1,4,2,0,0,0,0,80,0,0
1,45,2,270842,7,14,0,4,0,0,0,0,0,50,0,0
0,35,2,177121,2,9,3,3,1,0,1,0,0,35,0,0
1,72,2,74141,9,5,1,4,3,2,0,0,0,48,0,0
0,67,6,116517,0,13,4,9,3,0,1,0,0,35,0,0
1,51,1,124963,0,13,0,5,0,0,0,0,0,40,0,1
0,61,0,168654,0,9,2,1,2,0,0,0,0,40,15,0
1,44,0,379919,11,12,1,11,1,0,0,0,0,60,0,0
1,36,2,98389,5,12,2,9,1,0,1,0,0,44,0,0
1,47,0,76034,2,10,1,9,2,0,0,0,0,57,0,0
0,25,2,60726,0,9,1,11,1,1,1,0,0,30,0,0
0,36,0,103323,3,12,0,7,0,0,0,2829,0,40,0,0
0,67,0,222899,1,11,3,8,0,2,0,0,0,40,1,0
0,54,2,182854,0,9,1,8,1,0,1,0,0,45,0,0
0,37,2,161141,3,9,1,11,0,0,1,0,0,40,0,0
0,58,0,190747,1,9,0,12,0,0,0,0,0,40,0,0
0,42,2,296982,1,10,4,5,2,0,1,0,0,40,0,0
0,43,2,173728,0,13,4,3,4,0,1,0,0,40,0,0
0,23,0,162228,3,9,1,11,1,0,0,0,0,40,0,0
0,39,1,160728,1,9,2,7,3,0,0,2977,0,40,0,0
0,31,0,234500,2,13,0,2,4,0,1,0,0,40,0,1
0,43,0,180138,3,9,0,4,0,0,0,0,0,45,0,0
0,23,2,214542,0,13,0,2,0,0,0,0,0,40,0,1
0,60,5,55621,11,12,1,8,1,1,0,0,0,40,0,0
0,56,2,143030,0,9,0,8,5,0,0,0,0,40,0,0
0,42,2,412379,3,9,2,11,1,0,1,0,0,40,0,0
0,20,5,25139,5,10,1,10,4,0,1,0,0,40,0,0
0,40,2,151408,8,14,1,8,0,0,0,0,0,40,0,1
1,56,3,75214,6,15,1,9,1,0,1,0,0,32,0,0
0,51,0,147200,3,9,0,5,0,1,1,0,0,40,0,0
0,38,3,216129,1,10,5,0,2,1,1,0,0,35,0,1
1,45,5,168191,7,13,1,7,1,1,1,0,0,35,0,1
0,56,6,317847,4,13,1,0,1,0,1,0,0,40,0,0
0,35,2,174597,6,13,1,8,1,0,1,0,0,40,0,1
0,31,2,117526,4,10,2,2,0,0,0,0,0,45,0,0
0,55,4,41938,4,13,3,2,4,0,0,0,0,8,0,0
0,28,1,191935,12,12,1,5,4,0,0,0,0,20,0,0
0,31,0,594187,2,9,1,9,1,1,1,0,0,40,0,0
0,25,0,483822,2,9,2,0,5,2,1,0,0,40,14,0
0,40,5,219240,0,9,2,1,4,0,0,0,0,22,0,0
1,42,2,36271,4,13,2,5,1,0,1,0,0,40,0,1
0,57,0,214619,2,10,1,4,1,0,1,0,0,40,0,0
0,32,0,235109,0,10,3,4,0,2,0,0,0,40,1,0
1,50,0,31621,3,9,0,1,0,0,0,0,0,40,0,0
0,37,0,29145,12,11,3,10,0,0,1,0,0,40,0,0
1,47,5,123681,0,14,2,0,2,0,0,7688,0,60,1,1
0,45,2,102359,4,13,1,8,1,2,1,0,0,37,1,1
0,17,2,32763,13,6,1,1,3,0,1,0,0,15,0,0
1,35,1,297574,12,12,0,0,0,0,0,0,0,99,0,0
0,20,0,320047,6,6,5,13,2,2,1,0,0,40,1,0
1,56,1,154537,2,10,2,6,4,0,0,0,0,50,0,0
0,37,0,179088,2,10,3,0,0,0,0,0,0,40,0,0
0,58,0,183810,0,9,3,8,2,0,1,0,0,24,0,0
1,49,5,149210,4,13,2,8,2,1,0,15024,0,40,1,1
0,61,0,167138,3,9,2,8,0,0,1,0,0,40,0,0
0,66,0,126511,0,10,1,5,3,0,1,0,0,45,0,0
1,41,0,182108,6,16,2,5,1,0,0,0,0,40,0,1
1,64,5,86837,9,12,0,4,0,3,0,0,0,40,0,0
0,53,0,96062,5,10,0,6,0,0,0,0,1740,40,0,0
1,51,4,156802,0,9,2,3,3,0,1,3103,0,60,0,0
0,40,0,186916,0,13,0,11,0,0,0,0,0,40,0,1
0,62,1,77884,9,3,0,8,0,2,0,0,0,40,3,0
1,44,2,201742,5,13,1,6,1,0,0,0,2415,50,0,1
1,48,2,118330,7,13,0,6,0,0,0,5178,0,40,0,1
0,21,0,293968,2,10,5,6,1,1,1,0,0,20,0,0
0,20,2,203003,2,9,1,10,5,0,0,0,0,40,0,0
0,22,2,349368,2,9,1,4,5,0,1,0,0,40,0,0
0,35,0,119992,6,12,0,1,0,0,0,0,0,45,0,0
0,19,0,55284,2,9,0,6,2,1,0,0,0,25,0,0
0,53,1,30008,0,6,0,8,0,0,0,0,0,35,0,0
0,34,1,24504,3,9,0,1,0,0,0,0,0,40,0,0
0,37,0,177974,1,10,1,1,1,0,0,0,0,70,0,0
0,36,2,99374,5,10,2,6,0,0,0,0,0,40,0,0
1,50,4,156623,6,15,0,2,0,4,0,7688,0,50,24,1
1,28,3,204247,4,13,1,8,1,2,1,0,0,50,1,1
0,61,0,107438,12,4,0,9,0,1,0,0,1651,40,0,0
0,30,1,295010,1,9,1,6,1,0,1,0,0,40,0,0
1,43,0,145441,5,13,1,7,1,0,1,0,0,50,0,1
0,56,0,275236,4,13,1,10,1,2,1,0,0,40,1,0
1,46,0,181363,9,12,1,5,1,1,1,0,0,40,0,0
0,35,0,32126,4,13,2,1,0,0,0,0,0,40,0,0
0,36,2,111957,1,10,2,9,2,0,0,0,0,52,1,0
0,39,0,257942,3,9,1,0,3,0,0,0,0,40,0,0
0,56,1,144351,3,9,2,2,1,0,1,0,0,90,0,0
0,33,0,23871,0,9,2,8,3,0,1,0,0,30,0,0
0,30,0,45427,10,11,2,9,1,0,0,0,0,49,0,0
1,27,0,278720,0,9,3,7,2,0,1,0,0,45,0,0
0,26,0,223464,2,10,2,0,3,0,1,0,0,40,0,0
1,48,5,166634,1,13,1,1,4,0,0,7688,0,40,0,1
1,34,1,167497,5,10,0,0,2,0,1,7688,0,50,0,0
0,49,0,149809,14,1,2,4,3,0,1,0,0,40,2,0
1,51,0,143822,3,10,0,4,0,0,0,7298,0,40,0,1
1,70,2,143833,1,10,1,6,1,0,0,0,2246,40,0,1
1,36,0,111499,5,14,1,7,3,0,1,14084,0,40,0,1
0,26,2,383306,9,8,2,3,1,0,1,0,0,40,0,0
0,37,6,334314,0,9,0,1,5,0,0,0,0,40,0,0
1,27,0,305647,9,12,1,12,1,1,1,0,0,40,0,0
0,19,0,148644,6,9,1,3,2,0,1,0,0,40,0,0
0,21,0,209483,5,10,0,2,2,1,0,0,0,47,0,0
1,34,6,353927,1,10,1,6,1,0,0,0,0,40,0,0
0,41,0,146659,4,13,3,2,2,0,1,0,0,70,0,0
0,27,1,194773,7,14,2,6,0,0,0,0,0,50,16,0
0,22,0,162869,4,10,1,9,4,0,0,0,0,65,0,0
0,29,0,79481,0,10,2,9,0,0,0,0,0,40,0,0
0,21,1,205940,2,10,0,1,1,0,1,0,0,40,0,0
0,31,0,201292,3,9,0,5,0,0,0,0,0,40,0,0
0,27,0,160786,2,9,4,3,0,1,1,0,0,30,0,0
1,31,0,379798,4,10,0,9,0,0,0,0,0,40,0,1
1,39,2,99527,3,9,2,3,1,0,1,0,0,40,0,0
1,38,0,179579,0,10,1,8,1,2,1,0,0,50,3,0
0,24,0,148320,1,10,0,2,0,1,0,0,0,40,0,0
0,51,1,33863,1,14,0,0,0,0,0,0,0,45,0,1
0,40,0,315321,1,9,3,0,3,0,1,0,625,52,0,1
1,69,0,197080,3,8,1,6,1,0,1,9386,0,60,0,1
0,23,1,219835,1,10,1,8,3,0,0,0,0,40,0,0
1,37,0,112497,4,14,1,6,1,0,0,0,0,40,0,0
1,25,2,86872,0,13,1,1,1,0,0,0,0,55,0,1
0,29,0,46987,0,9,1,0,0,0,0,0,0,55,0,0
0,53,0,46155,2,9,1,11,3,2,0,0,0,40,1,0
1,48,0,216999,0,9,1,3,1,0,1,0,0,40,0,0
1,57,3,254949,0,9,1,6,1,0,0,0,0,40,0,0
0,26,0,111243,0,9,2,0,0,0,0,0,0,35,0,0
0,51,3,314007,3,9,4,9,0,0,0,0,0,40,0,0
1,34,2,96483,9,12,1,4,1,1,1,8614,0,60,0,1
0,51,4,32372,3,8,1,10,1,0,1,0,0,99,0,0
0,31,0,225507,11,11,1,1,4,0,1,0,0,40,0,0
0,58,0,104945,4,5,0,9,0,1,0,0,0,60,0,0
0,25,3,222800,0,13,1,2,1,0,0,0,0,40,0,0
0,44,2,219591,2,10,1,4,2,0,0,0,0,40,0,0
0,21,0,56520,3,10,1,3,2,0,0,0,0,40,0,0
0,48,2,107373,8,4,1,2,1,0,0,0,0,40,0,0
0,18,1,106780,5,10,1,4,4,0,1,0,0,12,0,0
0,60,1,71683,13,5,0,7,0,0,0,0,0,49,0,0
0,60,0,141253,12,6,1,10,4,0,0,0,0,48,0,0
0,54,2,217718,11,3,5,1,2,1,0,0,0,30,31,0
0,25,0,278404,5,13,0,9,2,0,0,0,0,40,0,0
1,44,1,120539,0,13,0,5,0,0,0,0,0,50,0,1
0,19,0,181020,1,7,0,6,4,1,1,0,0,30,0,0
1,49,1,281647,0,13,0,5,0,0,0,0,0,45,0,1
0,62,0,199193,0,9,1,10,1,0,0,0,0,25,0,0
1,37,6,217054,0,13,1,3,1,0,0,0,0,35,0,0
1,38,0,210610,11,12,1,8,1,0,1,0,0,40,0,0
0,19,0,248749,2,10,1,2,1,0,1,0,0,20,0,0
0,40,3,138634,0,9,3,1,2,0,1,0,0,40,0,0
0,67,1,217028,0,14,1,7,1,0,1,0,0,40,1,0
0,31,0,49325,0,9,1,2,1,0,1,0,0,40,0,0
0,52,0,113094,7,13,5,12,3,1,0,0,1092,40,0,0
0,48,0,155659,13,11,0,3,0,0,0,0,0,40,0,0
0,52,0,253784,7,7,2,0,4,0,0,0,0,20,0,0
0,44,0,107218,1,13,1,0,1,3,1,0,0,40,0,1
0,20,0,177287,0,9,3,2,0,0,0,0,0,38,0,0
0,29,0,205903,1,9,1,4,5,0,0,0,0,40,0,0
0,45,1,263982,4,10,0,6,5,0,0,0,0,40,0,0
0,34,6,287908,3,9,1,5,1,1,0,0,0,42,0,0
1,45,4,420986,4,13,1,1,3,0,1,0,0,40,0,0
1,47,1,239865,1,9,0,9,0,0,0,0,1977,45,0,1
1,58,0,136841,3,13,2,6,2,0,0,99999,0,35,0,1
0,27,0,126060,4,13,2,1,1,0,0,0,0,40,0,1
0,20,2,243178,2,9,2,13,5,2,1,0,0,40,1,0
0,28,0,309566,2,9,2,6,1,0,1,0,0,20,0,0
0,66,0,141085,3,9,2,13,3,0,1,0,0,8,0,0
0,47,0,251508,0,9,3,12,0,0,0,0,0,36,0,0
0,38,0,22494,1,10,3,2,3,0,1,7443,0,40,0,1
1,57,0,112840,0,10,1,7,1,2,1,0,0,50,1,0
0,59,3,303176,1,10,1,6,1,0,0,0,2179,40,0,0
0,26,2,224563,0,13,0,0,0,0,0,0,0,40,0,1
0,26,0,167106,2,9,0,7,4,2,1,0,0,40,18,0
0,36,0,203717,0,9,0,3,2,0,1,0,0,40,0,0
0,41,3,190786,2,13,3,3,3,0,0,0,0,20,0,0
0,47,5,109705,3,9,2,8,0,0,1,0,0,40,0,0
0,19,0,105908,2,9,0,6,4,1,1,0,0,70,0,0
0,68,0,168794,15,1,3,2,2,0,1,0,0,10,0,0
0,48,0,315423,12,3,1,8,1,0,1,0,0,40,0,0
0,26,0,73312,5,7,2,5,0,0,0,0,0,15,0,0
0,28,0,232782,5,10,1,7,5,0,1,0,0,40,0,0
0,24,0,122166,2,10,0,5,1,0,1,0,0,40,24,0
0,54,0,147863,11,11,0,4,0,2,0,5013,0,40,8,0
0,25,0,228608,4,10,1,5,4,4,1,0,0,40,29,0
0,30,1,145714,10,11,1,3,1,0,0,0,0,40,0,0
0,59,2,194290,2,9,0,11,0,0,0,0,0,48,0,0
0,56,1,219426,2,6,1,10,1,0,0,0,0,40,1,0
0,24,0,226668,3,9,1,4,5,4,0,0,0,35,0,0
1,42,3,266135,2,10,1,12,1,0,1,0,0,52,0,0
0,34,0,81223,0,9,0,0,0,0,0,0,0,48,0,0
0,36,0,207568,0,9,2,9,3,0,1,0,0,50,0,0
1,40,4,406811,0,10,1,1,1,0,0,0,0,40,0,0
0,21,0,202373,1,10,2,0,3,2,0,0,0,25,0,0
1,39,1,80638,5,10,0,4,0,2,0,0,0,84,0,0
1,51,2,230858,1,10,2,3,1,0,1,0,1977,60,0,1
0,19,2,194608,5,10,0,4,3,0,1,0,0,20,0,0
1,45,0,187901,0,9,1,10,1,0,1,0,2258,44,0,0
0,47,2,24723,13,6,4,9,0,3,0,0,0,45,0,0
1,30,1,455995,0,7,1,1,3,0,0,0,0,45,0,0
1,47,0,28035,5,13,1,6,1,0,0,0,0,50,0,1
0,39,0,32146,5,10,0,7,0,1,1,0,0,40,0,0
0,59,5,243612,2,9,2,5,4,0,1,0,0,40,0,0
0,20,0,197997,3,9,0,2,1,0,0,0,0,40,0,0
0,41,0,242586,0,9,3,5,2,0,1,0,0,40,0,0
0,28,1,265628,7,11,1,10,3,0,1,0,0,40,1,0
0,49,6,201080,2,10,2,4,0,0,0,0,0,55,0,0
0,28,0,407043,0,9,1,1,1,1,1,0,0,40,0,0
0,47,1,165039,5,10,0,4,4,1,1,0,0,40,0,0
0,20,1,306710,3,9,1,13,3,0,1,0,0,40,0,0
0,17,2,159299,10,7,1,1,3,0,0,0,0,20,0,0
0,52,0,99602,0,9,4,4,3,1,0,0,0,40,0,0
1,46,3,238162,7,12,3,9,2,0,1,0,1887,50,0,1
0,22,0,103762,0,13,2,2,3,0,1,0,0,40,0,0
1,53,1,386773,1,9,0,9,0,0,0,7298,0,40,0,1
0,25,1,182227,12,12,1,3,1,0,0,0,0,55,0,0
0,34,0,286020,0,9,3,5,2,0,1,0,0,45,0,0
0,32,0,173351,0,9,2,9,3,0,1,0,0,48,0,0
0,39,2,25803,4,10,0,7,0,0,0,0,0,55,0,0
0,19,1,220101,5,10,1,6,1,0,1,0,0,40,0,0
0,28,0,791084,1,10,2,9,3,0,0,0,0,50,0,0
1,38,0,192337,5,13,1,7,1,0,1,7688,0,40,0,1
0,29,0,135296,1,11,2,4,5,2,0,0,0,40,1,0
0,34,2,196385,2,11,2,9,1,0,1,0,0,40,0,0
0,27,0,87006,0,10,1,2,1,0,0,0,1579,40,0,0
1,56,0,110003,5,14,0,3,0,0,0,0,0,40,0,0
0,40,0,214242,6,9,0,10,0,0,0,0,0,50,0,0
0,30,1,193598,14,1,1,12,1,0,0,0,0,40,0,0
0,53,2,240138,5,9,2,4,2,0,0,0,0,60,1,0
0,28,2,192932,0,13,0,3,0,0,1,0,0,40,0,0
0,29,2,208406,0,9,3,5,0,0,1,0,0,35,0,0
1,35,1,160120,2,14,0,0,0,2,0,0,0,50,0,1
0,24,2,432376,0,13,0,5,5,0,0,0,0,40,0,0
0,51,1,157327,12,3,1,6,1,1,1,0,0,8,0,0
0,30,5,49593,1,15,1,2,5,2,1,0,0,40,0,1
0,46,2,154083,6,14,3,7,2,0,1,0,0,25,0,1
0,29,2,144808,1,10,2,9,3,1,0,0,0,40,0,0
1,38,2,174242,4,10,0,9,0,0,0,0,0,40,0,0
0,49,0,99179,0,13,2,11,4,0,1,0,0,40,0,0
1,38,0,215419,1,9,1,2,1,0,0,0,0,36,0,1
0,50,2,154779,1,10,1,6,4,2,1,0,0,40,0,0
0,32,0,257978,12,11,4,8,2,1,0,0,0,40,0,0
1,36,0,188069,0,10,1,9,1,2,1,0,0,50,1,0
1,43,0,182437,0,13,0,0,0,0,0,0,0,45,0,1
0,19,0,123416,7,8,4,11,3,0,1,1055,0,40,0,0
0,21,0,176178,0,10,2,8,2,0,0,0,0,16,0,0
0,40,0,210275,1,9,4,7,3,1,1,0,0,40,0,0
0,27,2,267147,1,9,0,5,3,0,0,0,0,40,0,0
1,35,0,116541,6,14,3,9,3,0,1,0,0,44,0,1
0,48,0,191858,1,10,3,7,2,0,1,0,0,40,0,0
0,36,0,355053,6,9,3,1,4,1,1,0,0,28,0,0
0,40,4,39581,13,15,3,0,2,1,1,0,0,40,0,1
0,54,2,199741,0,9,3,4,2,0,0,0,2001,35,0,0
0,21,0,182117,7,12,2,8,3,0,1,0,0,40,0,0
0,32,0,168981,1,9,2,2,5,0,0,0,0,35,0,0
0,30,2,74966,6,11,0,4,3,0,1,0,0,24,0,0
0,34,0,255098,6,13,0,6,5,0,0,0,0,40,0,0
1,49,6,175109,5,10,0,3,0,0,0,0,0,50,0,0
0,19,0,119964,0,9,2,7,5,0,0,0,0,15,0,0
0,26,0,152452,7,13,0,9,0,0,0,0,0,50,0,0
0,33,0,174789,0,10,2,10,2,2,1,0,0,40,1,0
0,29,0,319149,11,8,0,7,0,0,0,0,0,40,1,0
0,31,0,221167,12,15,4,0,0,1,0,0,0,35,0,1
0,25,0,146117,5,10,1,1,5,0,0,0,0,42,0,0
0,24,0,243368,15,1,1,8,5,0,0,0,0,36,3,0
0,27,0,369522,3,9,1,11,1,0,0,0,0,45,0,0
1,33,1,202729,0,13,0,9,0,0,0,0,0,40,0,1
0,46,1,28225,1,10,2,3,2,0,0,0,0,58,1,0
0,30,0,77266,0,9,1,6,1,0,1,0,0,55,0,1
1,60,5,25825,2,9,3,1,2,2,1,0,0,50,1,0
0,52,5,101119,10,7,2,2,1,0,1,0,0,40,0,0
1,54,5,180211,5,10,1,11,1,2,0,0,0,60,6,0
0,26,0,124111,9,12,0,10,0,1,0,0,0,36,0,1
0,44,1,208277,2,9,0,7,2,0,1,0,0,45,0,0
0,22,2,445758,12,3,1,6,1,0,0,0,0,40,6,0
0,30,0,194901,0,9,1,2,5,0,1,0,0,40,0,0
0,38,0,167440,7,13,1,4,1,1,1,4508,0,40,0,1
0,49,0,237920,6,16,3,4,2,0,1,0,0,60,0,1
0,44,0,201924,4,13,3,7,0,2,0,0,0,35,1,0
1,41,6,75409,4,13,1,8,4,2,0,0,0,40,1,0
1,42,0,119281,4,13,2,9,2,0,0,0,0,60,1,0
0,23,2,120172,6,13,2,4,0,0,1,0,0,40,0,0
0,28,2,175262,3,12,0,12,0,0,0,0,2002,40,23,0
0,30,0,306383,4,10,3,10,1,0,0,0,0,50,0,0
0,43,0,145762,5,13,1,6,1,0,0,0,0,40,0,1
1,61,0,166124,1,9,0,5,0,0,0,0,0,40,0,0
0,47,3,162595,1,10,5,1,5,0,0,0,0,45,0,0
1,55,0,170287,2,10,1,9,1,0,1,0,0,40,6,0
0,28,2,104024,4,10,2,5,2,0,0,0,0,40,0,0
0,19,0,184737,3,9,1,5,1,0,1,0,1721,40,0,0
0,41,4,214985,3,9,2,8,0,0,1,0,0,40,0,0
0,18,0,162840,13,8,2,8,2,0,0,0,0,20,0,0
0,46,0,309212,3,9,2,11,0,0,1,0,0,25,0,0
0,66,0,262552,5,10,0,8,0,0,0,0,0,7,0,0
0,28,0,172891,3,9,0,8,0,0,0,0,0,50,0,0
0,23,2,228243,4,10,2,8,0,0,1,0,0,44,0,0
1,53,4,196328,0,9,1,4,1,1,1,0,0,45,0,0
1,31,1,381153,4,10,0,12,0,0,0,15024,0,56,0,1
1,28,3,33662,2,14,3,2,4,0,0,7298,0,40,0,1
1,43,3,96102,4,10,0,11,0,0,0,0,1887,40,0,1
0,21,0,25265,0,9,0,4,0,0,0,0,0,40,0,0
0,38,0,380543,0,9,3,0,4,1,0,0,0,30,0,0
0,20,0,54012,0,9,0,10,0,0,0,0,0,40,0,0
0,23,0,57827,4,13,2,11,0,0,1,0,0,40,0,0
1,34,5,429897,7,13,1,10,1,1,1,0,0,45,4,1
0,46,4,353012,2,9,0,10,0,0,0,0,0,40,0,1
0,22,1,65547,3,10,1,7,3,1,0,0,0,40,0,0
0,19,1,37085,1,10,0,2,0,0,1,0,0,30,0,0
1,23,2,65481,3,9,2,4,4,0,0,0,0,40,0,0
1,53,5,105788,5,13,2,6,3,1,1,0,0,50,0,0
0,30,2,248384,2,9,3,3,4,0,1,0,0,40,0,0
0,47,1,152752,12,3,0,4,0,0,0,0,0,20,0,0
0,27,2,72208,4,10,1,4,2,2,0,0,0,40,0,1
1,27,0,302406,1,10,0,0,0,0,0,0,0,40,0,0
0,53,0,260106,8,15,0,6,0,0,0,0,0,50,0,1
1,37,0,189922,8,12,0,1,0,0,0,0,0,50,0,0
0,25,4,122745,5,9,1,5,3,0,0,0,1602,40,1,0
0,28,1,186720,5,10,1,4,4,0,1,0,0,50,0,0
1,57,0,314153,5,13,1,5,1,0,0,0,1887,55,0,1
0,18,0,36882,10,8,2,4,3,0,0,0,0,20,0,0
0,48,0,119722,1,10,1,5,1,1,0,0,0,8,0,0
0,46,0,189762,11,12,0,7,2,0,0,0,0,56,0,0
0,57,3,213975,3,9,3,4,3,0,1,0,0,30,0,0
0,54,2,104421,1,10,4,7,0,0,0,0,0,40,0,0
1,41,0,171550,3,9,0,0,0,0,0,0,0,40,0,0
0,33,1,180551,5,9,0,9,0,0,1,0,0,40,1,0
0,33,0,256362,1,10,2,8,1,0,1,0,0,35,0,0
1,54,0,421561,5,14,1,9,1,2,1,0,0,45,1,1
1,44,0,99651,4,14,1,6,1,0,0,5178,0,40,0,1
1,43,1,152958,2,9,0,2,0,0,0,0,0,35,0,0
0,36,2,162164,3,9,2,3,1,0,1,0,0,44,0,0
1,57,0,190554,5,6,3,2,2,0,0,0,0,60,0,0
1,51,3,26832,3,9,0,1,0,0,0,0,0,40,0,0
0,64,0,133166,6,9,0,7,0,0,0,0,0,5,0,0
0,18,0,92008,0,9,0,10,5,0,1,0,0,28,0,0
0,21,2,286824,4,10,1,6,2,0,0,0,0,12,0,0
0,39,0,261504,13,8,3,0,4,0,0,0,0,40,0,0
0,31,0,301637,1,11,1,3,1,0,1,0,0,40,0,0
1,58,1,201112,5,10,2,6,1,1,1,0,0,55,0,0
1,33,3,319560,7,11,2,6,4,1,1,0,0,40,0,0
0,54,2,138852,0,9,3,2,2,0,1,0,0,40,0,0
0,72,1,129912,0,9,3,3,2,0,1,0,0,25,0,0
1,69,3,203072,0,16,0,0,0,0,0,0,0,50,0,1
1,51,2,410114,3,14,1,6,1,0,0,0,0,40,0,0
1,64,0,98586,3,16,1,1,3,0,1,0,0,60,0,1
0,23,0,268525,0,9,1,7,1,0,1,0,0,48,0,0
1,42,2,162140,0,13,1,1,1,0,0,7298,0,45,0,1
0,20,1,325493,2,9,1,6,2,2,0,0,0,40,0,0
0,39,1,106347,1,10,4,5,2,0,1,0,0,47,0,0
0,19,1,204389,1,9,1,6,4,4,1,0,0,25,4,0
0,58,2,361870,1,9,1,4,3,1,1,0,0,30,0,0
0,65,2,299494,7,7,0,5,0,0,0,1797,0,40,0,0
1,34,0,191856,2,10,2,10,2,0,0,7298,0,40,0,1
1,45,1,114032,11,15,2,0,2,0,0,0,0,60,1,1
0,61,1,280088,8,4,2,7,3,0,1,0,0,40,0,0
0,55,2,326297,1,9,4,0,0,0,1,0,0,25,0,0
1,55,6,392325,0,13,1,6,2,0,0,99999,0,60,0,1
0,29,3,95393,1,9,1,4,5,0,0,0,0,20,0,0
1,55,0,98746,5,10,0,9,0,0,0,0,0,50,14,0
0,51,5,259323,2,9,1,1,1,2,1,0,0,70,1,0
0,33,0,143851,0,13,0,0,0,0,1,0,0,40,0,0
0,18,0,94196,0,9,2,11,3,0,0,0,0,25,0,0
1,46,6,235320,4,14,2,5,2,0,0,0,0,60,0,1
0,34,0,203051,5,13,1,1,1,0,1,0,0,27,0,0
0,19,0,321817,6,7,0,8,0,0,1,0,0,40,0,0
0,22,0,412316,0,9,3,5,0,1,1,0,0,40,5,0
0,40,2,197923,3,13,1,4,4,2,1,2977,0,40,0,0
1,55,0,198145,5,13,1,9,1,0,0,7298,0,40,0,1
0,34,0,271933,4,14,0,6,3,0,1,0,0,50,0,1
0,37,0,188576,8,16,1,8,1,1,1,0,0,40,3,1
0,26,0,28443,7,11,1,5,3,0,1,0,0,40,0,0
0,60,0,186446,12,4,2,7,2,0,0,0,0,40,0,0
0,18,5,159032,10,4,0,2,1,0,0,0,0,40,0,0
0,41,0,185132,0,13,0,0,0,0,1,0,0,45,0,1
0,49,0,360491,2,9,3,12,3,1,0,0,0,40,0,0
0,40,0,142886,4,13,4,5,4,0,0,0,0,40,0,0
1,40,0,247880,5,13,1,7,1,0,0,0,0,40,0,1
0,38,0,186191,5,13,3,9,3,0,1,0,0,40,0,0
0,36,1,111128,1,10,2,4,2,0,0,0,0,45,1,0
0,51,2,282549,3,9,2,4,1,1,1,3137,0,40,0,0
1,57,2,175942,4,10,1,4,1,0,1,0,0,50,0,0
0,29,1,297054,0,9,1,3,1,0,1,0,0,40,0,1
0,27,3,208406,4,13,1,0,3,0,0,0,0,30,0,0
0,58,0,220789,0,13,1,3,4,0,0,0,0,45,0,0
1,50,2,121685,4,10,1,5,1,0,1,0,0,45,0,0
0,24,1,537222,5,9,2,9,2,0,0,0,0,50,1,0
0,34,0,191291,0,10,2,1,2,2,1,0,0,40,1,0
0,42,0,245317,0,6,0,11,0,0,0,0,0,50,0,0
0,42,0,143046,0,9,0,8,0,0,1,0,0,40,0,0
0,20,0,183594,2,10,0,13,1,0,0,0,0,50,0,0
1,59,4,165315,3,13,2,6,3,0,1,99999,0,43,0,1
0,29,1,180758,12,12,1,9,1,0,0,0,0,60,0,0
0,54,0,156003,3,9,1,4,2,0,0,0,0,40,0,0
0,35,2,144322,0,9,0,3,5,0,0,0,0,40,0,0
1,42,3,130126,4,13,1,8,1,2,1,0,1977,40,1,1
0,19,2,113915,0,9,3,5,3,1,1,0,0,10,0,0
0,18,5,423460,11,7,2,10,4,0,1,0,0,36,0,0
0,35,1,308945,5,9,0,11,0,0,1,0,0,75,1,0
0,42,0,74949,1,10,2,9,2,0,0,0,0,40,0,0
0,18,0,150817,6,9,1,6,2,0,1,0,0,20,0,0
1,37,0,278576,3,9,0,1,0,0,0,0,0,60,0,0
1,29,0,351871,4,13,1,6,3,0,0,0,0,50,0,0
0,21,0,44793,2,10,3,1,2,0,1,0,0,65,0,0
1,35,0,117381,0,13,2,2,4,0,0,8614,0,45,0,1
0,45,4,125933,1,10,2,3,3,1,1,0,0,40,0,0
0,35,0,187112,4,13,1,1,3,0,1,0,0,45,0,1
0,56,6,115422,1,9,0,0,0,0,0,0,0,35,0,0
0,20,0,178469,0,9,3,10,3,3,0,0,0,15,2,0
0,18,2,71792,2,9,1,7,2,1,1,0,0,40,0,0
0,19,2,242941,4,10,2,5,4,0,0,0,1602,10,0,0
0,47,2,335973,1,9,2,0,4,0,1,0,0,40,0,0
1,26,0,291968,1,15,0,2,0,0,0,0,1977,40,0,0
0,58,0,126991,3,9,3,5,2,1,1,0,0,20,0,0
0,35,0,166193,0,9,2,1,0,0,0,0,0,40,0,0
0,35,0,208378,11,8,0,10,0,2,0,0,0,40,1,0
0,36,4,245090,6,13,2,2,0,0,1,0,0,50,1,0
0,23,0,213719,8,12,1,6,2,1,1,0,0,36,0,0
